"Index","DJI.Open","DJI.High","DJI.Low","DJI.Close","DJI.Volume","DJI.Adjusted"
"2011-01-31",11891.900391,11891.900391,11891.900391,11891.900391,0,11891.900391
"2011-02-01",12040.200195,12040.200195,12040.200195,12040.200195,0,12040.200195
"2011-02-02",12042,12042,12042,12042,0,12042
"2011-02-03",12062.299805,12062.299805,12062.299805,12062.299805,0,12062.299805
"2011-02-04",12092.200195,12092.200195,12092.200195,12092.200195,0,12092.200195
"2011-02-07",NA,NA,NA,NA,NA,NA
"2011-02-08",NA,NA,NA,NA,NA,NA
"2011-02-09",12239.900391,12239.900391,12239.900391,12239.900391,0,12239.900391
"2011-02-10",12229.299805,12229.299805,12229.299805,12229.299805,0,12229.299805
"2011-02-11",12273.299805,12273.299805,12273.299805,12273.299805,0,12273.299805
"2011-02-14",12268.200195,12268.200195,12268.200195,12268.200195,0,12268.200195
"2011-02-15",12226.599609,12226.599609,12226.599609,12226.599609,0,12226.599609
"2011-02-16",12288.200195,12288.200195,12288.200195,12288.200195,0,12288.200195
"2011-02-17",12318.099609,12318.099609,12318.099609,12318.099609,0,12318.099609
"2011-02-18",12391.200195,12391.200195,12391.200195,12391.200195,0,12391.200195
"2011-02-22",12212.799805,12212.799805,12212.799805,12212.799805,0,12212.799805
"2011-02-23",12105.799805,12105.799805,12105.799805,12105.799805,0,12105.799805
"2011-02-24",12068.5,12068.5,12068.5,12068.5,0,12068.5
"2011-02-25",12130.5,12130.5,12130.5,12130.5,0,12130.5
"2011-02-28",12226.299805,12226.299805,12226.299805,12226.299805,0,12226.299805
"2011-03-01",NA,NA,NA,NA,NA,NA
"2011-03-02",12066.799805,12066.799805,12066.799805,12066.799805,0,12066.799805
"2011-03-03",12258.200195,12258.200195,12258.200195,12258.200195,0,12258.200195
"2011-03-04",NA,NA,NA,NA,NA,NA
"2011-03-07",12090,12090,12090,12090,0,12090
"2011-03-08",12214.400391,12214.400391,12214.400391,12214.400391,0,12214.400391
"2011-03-09",12213.099609,12213.099609,12213.099609,12213.099609,0,12213.099609
"2011-03-10",11984.599609,11984.599609,11984.599609,11984.599609,0,11984.599609
"2011-03-11",12044.400391,12044.400391,12044.400391,12044.400391,0,12044.400391
"2011-03-14",11993.200195,11993.200195,11993.200195,11993.200195,0,11993.200195
"2011-03-15",11855.400391,11855.400391,11855.400391,11855.400391,0,11855.400391
"2011-03-16",11613.299805,11613.299805,11613.299805,11613.299805,0,11613.299805
"2011-03-17",11774.599609,11774.599609,11774.599609,11774.599609,0,11774.599609
"2011-03-18",11858.5,11858.5,11858.5,11858.5,0,11858.5
"2011-03-21",12036.5,12036.5,12036.5,12036.5,0,12036.5
"2011-03-22",12018.599609,12018.599609,12018.599609,12018.599609,0,12018.599609
"2011-03-23",12086,12086,12086,12086,0,12086
"2011-03-24",12170.599609,12170.599609,12170.599609,12170.599609,0,12170.599609
"2011-03-25",12220.599609,12220.599609,12220.599609,12220.599609,0,12220.599609
"2011-03-28",12197.900391,12197.900391,12197.900391,12197.900391,0,12197.900391
"2011-03-29",12279,12279,12279,12279,0,12279
"2011-03-30",12350.599609,12350.599609,12350.599609,12350.599609,0,12350.599609
"2011-03-31",12319.700195,12319.700195,12319.700195,12319.700195,0,12319.700195
"2011-04-01",12376.700195,12376.700195,12376.700195,12376.700195,0,12376.700195
"2011-04-04",12400,12400,12400,12400,0,12400
"2011-04-05",12393.900391,12393.900391,12393.900391,12393.900391,0,12393.900391
"2011-04-06",12426.799805,12426.799805,12426.799805,12426.799805,0,12426.799805
"2011-04-07",12409.5,12409.5,12409.5,12409.5,0,12409.5
"2011-04-08",12380,12380,12380,12380,0,12380
"2011-04-11",12381.099609,12381.099609,12381.099609,12381.099609,0,12381.099609
"2011-04-12",12263.599609,12263.599609,12263.599609,12263.599609,0,12263.599609
"2011-04-13",12271,12271,12271,12271,0,12271
"2011-04-14",12285.200195,12285.200195,12285.200195,12285.200195,0,12285.200195
"2011-04-15",12341.799805,12341.799805,12341.799805,12341.799805,0,12341.799805
"2011-04-18",12201.599609,12201.599609,12201.599609,12201.599609,0,12201.599609
"2011-04-19",12266.799805,12266.799805,12266.799805,12266.799805,0,12266.799805
"2011-04-20",12453.5,12453.5,12453.5,12453.5,0,12453.5
"2011-04-21",12506,12506,12506,12506,0,12506
"2011-04-25",12479.900391,12479.900391,12479.900391,12479.900391,0,12479.900391
"2011-04-26",12595.400391,12595.400391,12595.400391,12595.400391,0,12595.400391
"2011-04-27",12691,12691,12691,12691,0,12691
"2011-04-28",12763.299805,12763.299805,12763.299805,12763.299805,0,12763.299805
"2011-04-29",12810.5,12810.5,12810.5,12810.5,0,12810.5
"2011-05-02",NA,NA,NA,NA,NA,NA
"2011-05-03",12807.5,12807.5,12807.5,12807.5,0,12807.5
"2011-05-04",12723.599609,12723.599609,12723.599609,12723.599609,0,12723.599609
"2011-05-05",NA,NA,NA,NA,NA,NA
"2011-05-06",12638.700195,12638.700195,12638.700195,12638.700195,0,12638.700195
"2011-05-09",12684.700195,12684.700195,12684.700195,12684.700195,0,12684.700195
"2011-05-10",NA,NA,NA,NA,NA,NA
"2011-05-11",12630,12630,12630,12630,0,12630
"2011-05-12",12695.900391,12695.900391,12695.900391,12695.900391,0,12695.900391
"2011-05-13",NA,NA,NA,NA,NA,NA
"2011-05-16",12548.400391,12548.400391,12548.400391,12548.400391,0,12548.400391
"2011-05-17",12479.599609,12479.599609,12479.599609,12479.599609,0,12479.599609
"2011-05-18",12560.200195,12560.200195,12560.200195,12560.200195,0,12560.200195
"2011-05-19",12605.299805,12605.299805,12605.299805,12605.299805,0,12605.299805
"2011-05-20",12512,12512,12512,12512,0,12512
"2011-05-23",12381.299805,12381.299805,12381.299805,12381.299805,0,12381.299805
"2011-05-24",12356.200195,12356.200195,12356.200195,12356.200195,0,12356.200195
"2011-05-25",12394.700195,12394.700195,12394.700195,12394.700195,0,12394.700195
"2011-05-26",12402.799805,12402.799805,12402.799805,12402.799805,0,12402.799805
"2011-05-27",12441.599609,12441.599609,12441.599609,12441.599609,0,12441.599609
"2011-05-31",NA,NA,NA,NA,NA,NA
"2011-06-01",12290.099609,12290.099609,12290.099609,12290.099609,0,12290.099609
"2011-06-02",12248.5,12248.5,12248.5,12248.5,0,12248.5
"2011-06-03",12151.299805,12151.299805,12151.299805,12151.299805,0,12151.299805
"2011-06-06",12090,12090,12090,12090,0,12090
"2011-06-07",NA,NA,NA,NA,NA,NA
"2011-06-08",12048.900391,12048.900391,12048.900391,12048.900391,0,12048.900391
"2011-06-09",12124.400391,12124.400391,12124.400391,12124.400391,0,12124.400391
"2011-06-10",11951.900391,11951.900391,11951.900391,11951.900391,0,11951.900391
"2011-06-13",11953,11953,11953,11953,0,11953
"2011-06-14",12076.099609,12076.099609,12076.099609,12076.099609,0,12076.099609
"2011-06-15",11897.299805,11897.299805,11897.299805,11897.299805,0,11897.299805
"2011-06-16",11961.5,11961.5,11961.5,11961.5,0,11961.5
"2011-06-17",NA,NA,NA,NA,NA,NA
"2011-06-20",12080.400391,12080.400391,12080.400391,12080.400391,0,12080.400391
"2011-06-21",12190,12190,12190,12190,0,12190
"2011-06-22",12109.700195,12109.700195,12109.700195,12109.700195,0,12109.700195
"2011-06-23",12050,12050,12050,12050,0,12050
"2011-06-24",NA,NA,NA,NA,NA,NA
"2011-06-27",12043.599609,12043.599609,12043.599609,12043.599609,0,12043.599609
"2011-06-28",12188.700195,12188.700195,12188.700195,12188.700195,0,12188.700195
"2011-06-29",12261.400391,12261.400391,12261.400391,12261.400391,0,12261.400391
"2011-06-30",12414.299805,12414.299805,12414.299805,12414.299805,0,12414.299805
"2011-07-01",NA,NA,NA,NA,NA,NA
"2011-07-05",12569.900391,12569.900391,12569.900391,12569.900391,0,12569.900391
"2011-07-06",12626,12626,12626,12626,0,12626
"2011-07-07",12719.5,12719.5,12719.5,12719.5,0,12719.5
"2011-07-08",12657.200195,12657.200195,12657.200195,12657.200195,0,12657.200195
"2011-07-11",12505.799805,12505.799805,12505.799805,12505.799805,0,12505.799805
"2011-07-12",12446.900391,12446.900391,12446.900391,12446.900391,0,12446.900391
"2011-07-13",12491.599609,12491.599609,12491.599609,12491.599609,0,12491.599609
"2011-07-14",12437.099609,12437.099609,12437.099609,12437.099609,0,12437.099609
"2011-07-15",12479.700195,12479.700195,12479.700195,12479.700195,0,12479.700195
"2011-07-18",12385.200195,12385.200195,12385.200195,12385.200195,0,12385.200195
"2011-07-19",12587.400391,12587.400391,12587.400391,12587.400391,0,12587.400391
"2011-07-20",12571.900391,12571.900391,12571.900391,12571.900391,0,12571.900391
"2011-07-21",12724.400391,12724.400391,12724.400391,12724.400391,0,12724.400391
"2011-07-22",12681.200195,12681.200195,12681.200195,12681.200195,0,12681.200195
"2011-07-25",12592.799805,12592.799805,12592.799805,12592.799805,0,12592.799805
"2011-07-26",12501.299805,12501.299805,12501.299805,12501.299805,0,12501.299805
"2011-07-27",12302.5,12302.5,12302.5,12302.5,0,12302.5
"2011-07-28",12240.099609,12240.099609,12240.099609,12240.099609,0,12240.099609
"2011-07-29",12143.200195,12143.200195,12143.200195,12143.200195,0,12143.200195
"2011-08-01",12132.5,12132.5,12132.5,12132.5,0,12132.5
"2011-08-02",11866.599609,11866.599609,11866.599609,11866.599609,0,11866.599609
"2011-08-03",11896.400391,11896.400391,11896.400391,11896.400391,0,11896.400391
"2011-08-04",11383.700195,11383.700195,11383.700195,11383.700195,0,11383.700195
"2011-08-05",11444.599609,11444.599609,11444.599609,11444.599609,0,11444.599609
"2011-08-08",NA,NA,NA,NA,NA,NA
"2011-08-09",NA,NA,NA,NA,NA,NA
"2011-08-10",10719.900391,10719.900391,10719.900391,10719.900391,0,10719.900391
"2011-08-11",11143.299805,11143.299805,11143.299805,11143.299805,0,11143.299805
"2011-08-12",11269,11269,11269,11269,0,11269
"2011-08-15",11482.900391,11482.900391,11482.900391,11482.900391,0,11482.900391
"2011-08-16",11405.900391,11405.900391,11405.900391,11405.900391,0,11405.900391
"2011-08-17",11410.200195,11410.200195,11410.200195,11410.200195,0,11410.200195
"2011-08-18",10990.599609,10990.599609,10990.599609,10990.599609,0,10990.599609
"2011-08-19",10817.700195,10817.700195,10817.700195,10817.700195,0,10817.700195
"2011-08-22",10854.700195,10854.700195,10854.700195,10854.700195,0,10854.700195
"2011-08-23",11176.799805,11176.799805,11176.799805,11176.799805,0,11176.799805
"2011-08-24",11320.700195,11320.700195,11320.700195,11320.700195,0,11320.700195
"2011-08-25",11149.799805,11149.799805,11149.799805,11149.799805,0,11149.799805
"2011-08-26",11284.5,11284.5,11284.5,11284.5,0,11284.5
"2011-08-29",11539.200195,11539.200195,11539.200195,11539.200195,0,11539.200195
"2011-08-30",11560,11560,11560,11560,0,11560
"2011-08-31",11613.5,11613.5,11613.5,11613.5,0,11613.5
"2011-09-01",11493.599609,11493.599609,11493.599609,11493.599609,0,11493.599609
"2011-09-02",11240.299805,11240.299805,11240.299805,11240.299805,0,11240.299805
"2011-09-06",NA,NA,NA,NA,NA,NA
"2011-09-07",11414.900391,11414.900391,11414.900391,11414.900391,0,11414.900391
"2011-09-08",11295.799805,11295.799805,11295.799805,11295.799805,0,11295.799805
"2011-09-09",10992.099609,10992.099609,10992.099609,10992.099609,0,10992.099609
"2011-09-12",11061.099609,11061.099609,11061.099609,11061.099609,0,11061.099609
"2011-09-13",11105.799805,11105.799805,11105.799805,11105.799805,0,11105.799805
"2011-09-14",11246.700195,11246.700195,11246.700195,11246.700195,0,11246.700195
"2011-09-15",11433.200195,11433.200195,11433.200195,11433.200195,0,11433.200195
"2011-09-16",11509.099609,11509.099609,11509.099609,11509.099609,0,11509.099609
"2011-09-19",11401,11401,11401,11401,0,11401
"2011-09-20",11408.700195,11408.700195,11408.700195,11408.700195,0,11408.700195
"2011-09-21",11124.799805,11124.799805,11124.799805,11124.799805,0,11124.799805
"2011-09-22",10733.799805,10733.799805,10733.799805,10733.799805,0,10733.799805
"2011-09-23",10771.5,10771.5,10771.5,10771.5,0,10771.5
"2011-09-26",11043.900391,11043.900391,11043.900391,11043.900391,0,11043.900391
"2011-09-27",11190.700195,11190.700195,11190.700195,11190.700195,0,11190.700195
"2011-09-28",11010.900391,11010.900391,11010.900391,11010.900391,0,11010.900391
"2011-09-29",11154,11154,11154,11154,0,11154
"2011-09-30",10913.400391,10913.400391,10913.400391,10913.400391,0,10913.400391
"2011-10-03",10655.299805,10655.299805,10655.299805,10655.299805,0,10655.299805
"2011-10-04",10808.700195,10808.700195,10808.700195,10808.700195,0,10808.700195
"2011-10-05",10940,10940,10940,10940,0,10940
"2011-10-06",NA,NA,NA,NA,NA,NA
"2011-10-07",11103.099609,11103.099609,11103.099609,11103.099609,0,11103.099609
"2011-10-10",11433.200195,11433.200195,11433.200195,11433.200195,0,11433.200195
"2011-10-11",11416.299805,11416.299805,11416.299805,11416.299805,0,11416.299805
"2011-10-12",11518.799805,11518.799805,11518.799805,11518.799805,0,11518.799805
"2011-10-13",11478.099609,11478.099609,11478.099609,11478.099609,0,11478.099609
"2011-10-14",11644.5,11644.5,11644.5,11644.5,0,11644.5
"2011-10-17",11397,11397,11397,11397,0,11397
"2011-10-18",11577,11577,11577,11577,0,11577
"2011-10-19",11504.599609,11504.599609,11504.599609,11504.599609,0,11504.599609
"2011-10-20",11541.799805,11541.799805,11541.799805,11541.799805,0,11541.799805
"2011-10-21",11808.799805,11808.799805,11808.799805,11808.799805,0,11808.799805
"2011-10-24",11913.599609,11913.599609,11913.599609,11913.599609,0,11913.599609
"2011-10-25",11706.599609,11706.599609,11706.599609,11706.599609,0,11706.599609
"2011-10-26",11869,11869,11869,11869,0,11869
"2011-10-27",12208.5,12208.5,12208.5,12208.5,0,12208.5
"2011-10-28",12231.099609,12231.099609,12231.099609,12231.099609,0,12231.099609
"2011-10-31",11955,11955,11955,11955,0,11955
"2011-11-01",11658,11658,11658,11658,0,11658
"2011-11-02",NA,NA,NA,NA,NA,NA
"2011-11-03",12044.5,12044.5,12044.5,12044.5,0,12044.5
"2011-11-04",11983.200195,11983.200195,11983.200195,11983.200195,0,11983.200195
"2011-11-07",12068.400391,12068.400391,12068.400391,12068.400391,0,12068.400391
"2011-11-08",12170.200195,12170.200195,12170.200195,12170.200195,0,12170.200195
"2011-11-09",11780.900391,11780.900391,11780.900391,11780.900391,0,11780.900391
"2011-11-10",11893.799805,11893.799805,11893.799805,11893.799805,0,11893.799805
"2011-11-11",12153.700195,12153.700195,12153.700195,12153.700195,0,12153.700195
"2011-11-14",12079,12079,12079,12079,0,12079
"2011-11-15",12096.200195,12096.200195,12096.200195,12096.200195,0,12096.200195
"2011-11-16",11905.599609,11905.599609,11905.599609,11905.599609,0,11905.599609
"2011-11-17",11770.700195,11770.700195,11770.700195,11770.700195,0,11770.700195
"2011-11-18",11796.200195,11796.200195,11796.200195,11796.200195,0,11796.200195
"2011-11-21",11547.299805,11547.299805,11547.299805,11547.299805,0,11547.299805
"2011-11-22",11493.700195,11493.700195,11493.700195,11493.700195,0,11493.700195
"2011-11-23",11257.5,11257.5,11257.5,11257.5,0,11257.5
"2011-11-25",11231.799805,11231.799805,11231.799805,11231.799805,0,11231.799805
"2011-11-28",11523,11523,11523,11523,0,11523
"2011-11-29",11555.599609,11555.599609,11555.599609,11555.599609,0,11555.599609
"2011-11-30",12045.700195,12045.700195,12045.700195,12045.700195,0,12045.700195
"2011-12-01",12020,12020,12020,12020,0,12020
"2011-12-02",12019.400391,12019.400391,12019.400391,12019.400391,0,12019.400391
"2011-12-05",12097.799805,12097.799805,12097.799805,12097.799805,0,12097.799805
"2011-12-06",12150.099609,12150.099609,12150.099609,12150.099609,0,12150.099609
"2011-12-07",12196.400391,12196.400391,12196.400391,12196.400391,0,12196.400391
"2011-12-08",11997.700195,11997.700195,11997.700195,11997.700195,0,11997.700195
"2011-12-09",12184.299805,12184.299805,12184.299805,12184.299805,0,12184.299805
"2011-12-12",12021.400391,12021.400391,12021.400391,12021.400391,0,12021.400391
"2011-12-13",11954.900391,11954.900391,11954.900391,11954.900391,0,11954.900391
"2011-12-14",11823.5,11823.5,11823.5,11823.5,0,11823.5
"2011-12-15",11868.799805,11868.799805,11868.799805,11868.799805,0,11868.799805
"2011-12-16",NA,NA,NA,NA,NA,NA
"2011-12-19",NA,NA,NA,NA,NA,NA
"2011-12-20",12103.599609,12103.599609,12103.599609,12103.599609,0,12103.599609
"2011-12-21",12107.700195,12107.700195,12107.700195,12107.700195,0,12107.700195
"2011-12-22",12169.700195,12169.700195,12169.700195,12169.700195,0,12169.700195
"2011-12-23",NA,NA,NA,NA,NA,NA
"2011-12-27",12291.299805,12291.299805,12291.299805,12291.299805,0,12291.299805
"2011-12-28",12151.400391,12151.400391,12151.400391,12151.400391,0,12151.400391
"2011-12-29",12287,12287,12287,12287,0,12287
"2011-12-30",NA,NA,NA,NA,NA,NA
"2012-01-03",12397.400391,12397.400391,12397.400391,12397.400391,0,12397.400391
"2012-01-04",12418.400391,12418.400391,12418.400391,12418.400391,0,12418.400391
"2012-01-05",12415.700195,12415.700195,12415.700195,12415.700195,0,12415.700195
"2012-01-06",NA,NA,NA,NA,NA,NA
"2012-01-09",12392.700195,12392.700195,12392.700195,12392.700195,0,12392.700195
"2012-01-10",12462.5,12462.5,12462.5,12462.5,0,12462.5
"2012-01-11",12449.5,12449.5,12449.5,12449.5,0,12449.5
"2012-01-12",12471,12471,12471,12471,0,12471
"2012-01-13",12422.099609,12422.099609,12422.099609,12422.099609,0,12422.099609
"2012-01-17",12482.099609,12482.099609,12482.099609,12482.099609,0,12482.099609
"2012-01-18",12579,12579,12579,12579,0,12579
"2012-01-19",12624,12624,12624,12624,0,12624
"2012-01-20",12720.5,12720.5,12720.5,12720.5,0,12720.5
"2012-01-23",NA,NA,NA,NA,NA,NA
"2012-01-24",12675.799805,12675.799805,12675.799805,12675.799805,0,12675.799805
"2012-01-25",12757,12757,12757,12757,0,12757
"2012-01-26",12734.599609,12734.599609,12734.599609,12734.599609,0,12734.599609
"2012-01-27",12660.5,12660.5,12660.5,12660.5,0,12660.5
"2012-01-30",12653.700195,12653.700195,12653.700195,12653.700195,0,12653.700195
"2012-01-31",NA,NA,NA,NA,NA,NA
"2012-02-01",12716.5,12716.5,12716.5,12716.5,0,12716.5
"2012-02-02",12705.400391,12705.400391,12705.400391,12705.400391,0,12705.400391
"2012-02-03",NA,NA,NA,NA,NA,NA
"2012-02-06",12845.099609,12845.099609,12845.099609,12845.099609,0,12845.099609
"2012-02-07",12878.200195,12878.200195,12878.200195,12878.200195,0,12878.200195
"2012-02-08",12884,12884,12884,12884,0,12884
"2012-02-09",NA,NA,NA,NA,NA,NA
"2012-02-10",12801.200195,12801.200195,12801.200195,12801.200195,0,12801.200195
"2012-02-13",12874,12874,12874,12874,0,12874
"2012-02-14",12878.299805,12878.299805,12878.299805,12878.299805,0,12878.299805
"2012-02-15",12781,12781,12781,12781,0,12781
"2012-02-16",12904.099609,12904.099609,12904.099609,12904.099609,0,12904.099609
"2012-02-17",12949.900391,12949.900391,12949.900391,12949.900391,0,12949.900391
"2012-02-21",12965.700195,12965.700195,12965.700195,12965.700195,0,12965.700195
"2012-02-22",12938.700195,12938.700195,12938.700195,12938.700195,0,12938.700195
"2012-02-23",12984.700195,12984.700195,12984.700195,12984.700195,0,12984.700195
"2012-02-24",12983,12983,12983,12983,0,12983
"2012-02-27",12981.5,12981.5,12981.5,12981.5,0,12981.5
"2012-02-28",13005.099609,13005.099609,13005.099609,13005.099609,0,13005.099609
"2012-02-29",12952.099609,12952.099609,12952.099609,12952.099609,0,12952.099609
"2012-03-01",12980.299805,12980.299805,12980.299805,12980.299805,0,12980.299805
"2012-03-02",12977.599609,12977.599609,12977.599609,12977.599609,0,12977.599609
"2012-03-05",12962.799805,12962.799805,12962.799805,12962.799805,0,12962.799805
"2012-03-06",12759.200195,12759.200195,12759.200195,12759.200195,0,12759.200195
"2012-03-07",12837.299805,12837.299805,12837.299805,12837.299805,0,12837.299805
"2012-03-08",12907.900391,12907.900391,12907.900391,12907.900391,0,12907.900391
"2012-03-09",12922,12922,12922,12922,0,12922
"2012-03-12",12959.700195,12959.700195,12959.700195,12959.700195,0,12959.700195
"2012-03-13",13177.700195,13177.700195,13177.700195,13177.700195,0,13177.700195
"2012-03-14",13194.099609,13194.099609,13194.099609,13194.099609,0,13194.099609
"2012-03-15",13252.799805,13252.799805,13252.799805,13252.799805,0,13252.799805
"2012-03-16",13232.599609,13232.599609,13232.599609,13232.599609,0,13232.599609
"2012-03-19",13239.099609,13239.099609,13239.099609,13239.099609,0,13239.099609
"2012-03-20",13170.200195,13170.200195,13170.200195,13170.200195,0,13170.200195
"2012-03-21",13124.599609,13124.599609,13124.599609,13124.599609,0,13124.599609
"2012-03-22",13046.099609,13046.099609,13046.099609,13046.099609,0,13046.099609
"2012-03-23",13080.700195,13080.700195,13080.700195,13080.700195,0,13080.700195
"2012-03-26",13241.599609,13241.599609,13241.599609,13241.599609,0,13241.599609
"2012-03-27",13197.700195,13197.700195,13197.700195,13197.700195,0,13197.700195
"2012-03-28",13126.200195,13126.200195,13126.200195,13126.200195,0,13126.200195
"2012-03-29",13145.799805,13145.799805,13145.799805,13145.799805,0,13145.799805
"2012-03-30",13212,13212,13212,13212,0,13212
"2012-04-02",13264.5,13264.5,13264.5,13264.5,0,13264.5
"2012-04-03",13199.5,13199.5,13199.5,13199.5,0,13199.5
"2012-04-04",13074.799805,13074.799805,13074.799805,13074.799805,0,13074.799805
"2012-04-05",13060.099609,13060.099609,13060.099609,13060.099609,0,13060.099609
"2012-04-09",12929.599609,12929.599609,12929.599609,12929.599609,0,12929.599609
"2012-04-10",12715.900391,12715.900391,12715.900391,12715.900391,0,12715.900391
"2012-04-11",12805.400391,12805.400391,12805.400391,12805.400391,0,12805.400391
"2012-04-12",12986.599609,12986.599609,12986.599609,12986.599609,0,12986.599609
"2012-04-13",12849.599609,12849.599609,12849.599609,12849.599609,0,12849.599609
"2012-04-16",12921.400391,12921.400391,12921.400391,12921.400391,0,12921.400391
"2012-04-17",13115.5,13115.5,13115.5,13115.5,0,13115.5
"2012-04-18",13032.799805,13032.799805,13032.799805,13032.799805,0,13032.799805
"2012-04-19",12964.099609,12964.099609,12964.099609,12964.099609,0,12964.099609
"2012-04-20",13029.299805,13029.299805,13029.299805,13029.299805,0,13029.299805
"2012-04-23",12927.200195,12927.200195,12927.200195,12927.200195,0,12927.200195
"2012-04-24",13001.599609,13001.599609,13001.599609,13001.599609,0,13001.599609
"2012-04-25",13090.700195,13090.700195,13090.700195,13090.700195,0,13090.700195
"2012-04-26",13204.599609,13204.599609,13204.599609,13204.599609,0,13204.599609
"2012-04-27",13228.299805,13228.299805,13228.299805,13228.299805,0,13228.299805
"2012-04-30",13213.599609,13213.599609,13213.599609,13213.599609,0,13213.599609
"2012-05-01",13279.299805,13279.299805,13279.299805,13279.299805,0,13279.299805
"2012-05-02",13268.599609,13268.599609,13268.599609,13268.599609,0,13268.599609
"2012-05-03",NA,NA,NA,NA,NA,NA
"2012-05-04",13038.299805,13038.299805,13038.299805,13038.299805,0,13038.299805
"2012-05-07",13008.5,13008.5,13008.5,13008.5,0,13008.5
"2012-05-08",12932.099609,12932.099609,12932.099609,12932.099609,0,12932.099609
"2012-05-09",12835.099609,12835.099609,12835.099609,12835.099609,0,12835.099609
"2012-05-10",12855,12855,12855,12855,0,12855
"2012-05-11",12820.599609,12820.599609,12820.599609,12820.599609,0,12820.599609
"2012-05-14",12695.299805,12695.299805,12695.299805,12695.299805,0,12695.299805
"2012-05-15",12632,12632,12632,12632,0,12632
"2012-05-16",12598.5,12598.5,12598.5,12598.5,0,12598.5
"2012-05-17",12442.5,12442.5,12442.5,12442.5,0,12442.5
"2012-05-18",12369.400391,12369.400391,12369.400391,12369.400391,0,12369.400391
"2012-05-21",12504.5,12504.5,12504.5,12504.5,0,12504.5
"2012-05-22",12502.799805,12502.799805,12502.799805,12502.799805,0,12502.799805
"2012-05-23",NA,NA,NA,NA,NA,NA
"2012-05-24",12529.799805,12529.799805,12529.799805,12529.799805,0,12529.799805
"2012-05-25",12454.799805,12454.799805,12454.799805,12454.799805,0,12454.799805
"2012-05-29",12580.700195,12580.700195,12580.700195,12580.700195,0,12580.700195
"2012-05-30",12419.900391,12419.900391,12419.900391,12419.900391,0,12419.900391
"2012-05-31",12393.5,12393.5,12393.5,12393.5,0,12393.5
"2012-06-01",12118.599609,12118.599609,12118.599609,12118.599609,0,12118.599609
"2012-06-04",12101.5,12101.5,12101.5,12101.5,0,12101.5
"2012-06-05",12128,12128,12128,12128,0,12128
"2012-06-06",12414.799805,12414.799805,12414.799805,12414.799805,0,12414.799805
"2012-06-07",12461,12461,12461,12461,0,12461
"2012-06-08",12554.200195,12554.200195,12554.200195,12554.200195,0,12554.200195
"2012-06-11",12411.200195,12411.200195,12411.200195,12411.200195,0,12411.200195
"2012-06-12",12573.799805,12573.799805,12573.799805,12573.799805,0,12573.799805
"2012-06-13",12496.400391,12496.400391,12496.400391,12496.400391,0,12496.400391
"2012-06-14",12651.900391,12651.900391,12651.900391,12651.900391,0,12651.900391
"2012-06-15",12767.200195,12767.200195,12767.200195,12767.200195,0,12767.200195
"2012-06-18",12741.799805,12741.799805,12741.799805,12741.799805,0,12741.799805
"2012-06-19",12837.299805,12837.299805,12837.299805,12837.299805,0,12837.299805
"2012-06-20",12824.400391,12824.400391,12824.400391,12824.400391,0,12824.400391
"2012-06-21",12573.599609,12573.599609,12573.599609,12573.599609,0,12573.599609
"2012-06-22",12640.799805,12640.799805,12640.799805,12640.799805,0,12640.799805
"2012-06-25",12502.700195,12502.700195,12502.700195,12502.700195,0,12502.700195
"2012-06-26",12534.700195,12534.700195,12534.700195,12534.700195,0,12534.700195
"2012-06-27",12627,12627,12627,12627,0,12627
"2012-06-28",12602.299805,12602.299805,12602.299805,12602.299805,0,12602.299805
"2012-06-29",12880.099609,12880.099609,12880.099609,12880.099609,0,12880.099609
"2012-07-02",12871.400391,12871.400391,12871.400391,12871.400391,0,12871.400391
"2012-07-03",12943.799805,12943.799805,12943.799805,12943.799805,0,12943.799805
"2012-07-05",12896.700195,12896.700195,12896.700195,12896.700195,0,12896.700195
"2012-07-06",NA,NA,NA,NA,NA,NA
"2012-07-09",12736.299805,12736.299805,12736.299805,12736.299805,0,12736.299805
"2012-07-10",12653.099609,12653.099609,12653.099609,12653.099609,0,12653.099609
"2012-07-11",12604.5,12604.5,12604.5,12604.5,0,12604.5
"2012-07-12",12573.299805,12573.299805,12573.299805,12573.299805,0,12573.299805
"2012-07-13",12777.099609,12777.099609,12777.099609,12777.099609,0,12777.099609
"2012-07-16",12727.200195,12727.200195,12727.200195,12727.200195,0,12727.200195
"2012-07-17",12805.5,12805.5,12805.5,12805.5,0,12805.5
"2012-07-18",NA,NA,NA,NA,NA,NA
"2012-07-19",12943.400391,12943.400391,12943.400391,12943.400391,0,12943.400391
"2012-07-20",12822.599609,12822.599609,12822.599609,12822.599609,0,12822.599609
"2012-07-23",NA,NA,NA,NA,NA,NA
"2012-07-24",12617.299805,12617.299805,12617.299805,12617.299805,0,12617.299805
"2012-07-25",NA,NA,NA,NA,NA,NA
"2012-07-26",12887.900391,12887.900391,12887.900391,12887.900391,0,12887.900391
"2012-07-27",13075.700195,13075.700195,13075.700195,13075.700195,0,13075.700195
"2012-07-30",13073,13073,13073,13073,0,13073
"2012-07-31",13008.700195,13008.700195,13008.700195,13008.700195,0,13008.700195
"2012-08-01",12971.099609,12971.099609,12971.099609,12971.099609,0,12971.099609
"2012-08-02",12878.900391,12878.900391,12878.900391,12878.900391,0,12878.900391
"2012-08-03",13096.200195,13096.200195,13096.200195,13096.200195,0,13096.200195
